customer_id,acquisition_date,acquisition_campaign_id,acquisition_channel,acquisition_platform,region,country,city,age_group,gender,customer_segment,primary_product_interest,first_purchase_date,last_purchase_date,customer_status,churn_date,marketing_consent,loyalty_member,source_system,source_file_name,batch_id,ingestion_timestamp
CUST0011362,2025-11-21,CMP0023,LinkedIn,LinkedIn Campaign Manager,North America,United States,Chicago,55-64,Female,High-Value Customer,iPhone,2025-11-21,2026-06-19,Active,,True,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-22 05:12:00
CUST0014583,2026-01-26,CMP0063,LinkedIn,LinkedIn Campaign Manager,Europe,United Kingdom,Birmingham,35-44,Male,Occasional Buyer,AirPods,2026-01-26,2026-04-19,Active,,False,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-03,2026-01-27 01:50:00
CUST0018982,2025-07-23,CMP0001,TikTok,TikTok Ads,North America,Canada,Montreal,35-44,Male,Occasional Buyer,iPad,2025-07-23,2025-12-26,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-24 04:31:00
CUST0011732,2025-11-30,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Osaka,55-64,Male,New Customer,Apple Watch,2025-11-30,2026-02-25,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-12-01 04:15:00
CUST0005337,2025-08-23,CMP0084,Google Display,Google Ads,North America,United States,Chicago,45-54,Male,Service Subscriber,iCloud+,2025-08-23,2026-06-21,Active,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-24 02:21:00
CUST0011606,2025-08-07,CMP0038,Organic Social,Internal Email Platform,Asia Pacific,Japan,Unknown,45-54,Female,New Customer,Apple Watch,2025-08-07,2025-12-23,Active,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-08 05:08:00
CUST0017882,2025-12-24,CMP0036,Google Display,Google Ads,Europe,Germany,Hamburg,35-44,Male,Hardware Enthusiast,Apple Watch,2025-12-24,2026-05-08,Active,,False,True,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-02,2025-12-25 02:22:00
CUST0009457,2025-08-13,CMP0058,Google Search,Google Ads,North America,United States,Los Angeles,25-34,Female,Churned Customer,AppleCare+,2025-08-13,2025-08-13,Churned,2025-10-03,False,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-01,2025-08-14 04:30:00
CUST0008540,2024-11-14,CMP0040,TikTok,TikTok Ads,North America,Canada,Montreal,35-44,Male,Service Subscriber,iCloud+,2024-11-14,2026-05-03,Active,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-02,2024-11-15 04:36:00
CUST0007185,2025-03-06,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,18-24,Male,Occasional Buyer,Accessories,2025-03-06,2025-03-06,Active,,True,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-03,2025-03-07 02:03:00
CUST0010675,2026-01-14,CMP0098,Google Display,Google Ads,Asia Pacific,Australia,Brisbane,35-44,Male,Occasional Buyer,Unknown,2026-01-14,2026-06-07,Active,,True,False,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-01,2026-01-15 05:13:00
CUST0002399,2025-01-08,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,18-24,Male,Occasional Buyer,Apple Watch,2025-01-08,2025-01-08,Active,,True,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-02,2025-01-09 02:17:00
CUST0014066,2025-08-24,CMP0082,YouTube,YouTube Ads,Middle East and Africa,Saudi Arabia,Riyadh,35-44,Male,Hardware Enthusiast,Apple Watch,2025-08-24,2025-12-27,Active,,False,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-25 05:06:00
CUST0017127,2025-08-26,CMP0022,Google Display,Google Ads,Europe,Spain,Madrid,45-54,Non-binary,At-Risk Customer,Accessories,2025-08-26,2026-01-17,At Risk,,True,False,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-27 05:47:00
CUST0020165,2025-05-12,CMP0050,Email Marketing,Internal Email Platform,Europe,France,Lyon,35-44,Female,Hardware Enthusiast,Apple Watch,2025-05-12,2025-12-01,Inactive,,True,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-02,2025-05-13 04:46:00
CUST0015887,2025-10-09,CMP0003,Influencer Marketing,Affiliate Network,Europe,Spain,Valencia,65+,Male,Occasional Buyer,iPad,2025-10-09,2025-10-09,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-10 02:50:00
CUST0008590,2025-09-12,CMP0035,Affiliate Marketing,Affiliate Network,Asia Pacific,South Korea,Busan,25-34,Female,New Customer,Apple Watch,2025-09-12,2025-11-26,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-13 05:10:00
CUST0027413,2025-09-20,CMP0020,Google Display,Google Ads,Asia Pacific,India,Mumbai,35-44,Male,New Customer,AppleCare+,2025-09-20,2025-09-20,Inactive,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-09-21 05:22:00
CUST0003187,2024-11-25,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,35-44,Female,Service Subscriber,Apple Arcade,2024-11-25,2025-11-22,Active,,False,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-01,2024-11-26 02:53:00
CUST0010874,2025-07-29,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,55-64,Male,Occasional Buyer,Accessories,2025-07-29,2025-07-29,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-30 05:51:00
CUST0002789,2025-07-02,CMP0091,Facebook,Meta Ads Manager,Latin America,Brazil,Rio de Janeiro,25-34,Female,New Customer,Accessories,2025-07-02,2025-07-02,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-03 05:13:00
CUST0002076,2025-08-24,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,25-34,Male,High-Value Customer,Mac,2025-08-24,2026-06-04,Active,,True,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-03,2025-08-25 04:55:00
CUST0011546,2025-11-15,CMP0006,Apple Search Ads,Apple Search Ads,Middle East and Africa,Saudi Arabia,Riyadh,18-24,Male,Price-Sensitive Customer,iCloud+,2025-11-15,2026-05-07,Active,,False,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-02,2025-11-16 02:14:00
CUST0022693,2025-01-23,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,25-34,Male,At-Risk Customer,Apple Fitness+,2025-01-23,2025-06-12,At Risk,,True,True,CRM Export,crm_customers_202501.csv,BATCH-CRM-202501-01,2025-01-24 04:01:00
CUST0028029,2025-09-27,CMP0069,Apple Search Ads,Apple Search Ads,Latin America,Mexico,Mexico City,18-24,Male,New Customer,Apple TV+,2025-09-27,2026-02-28,Active,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-28 04:57:00
CUST0016458,2025-02-28,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,18-24,Non-binary,Loyal Customer,Apple Fitness+,2025-02-28,2026-01-22,Active,,True,True,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-03,2025-03-01 03:57:00
CUST0001410,2025-07-13,CMP0077,Facebook,Meta Ads Manager,Europe,United Kingdom,London,25-34,Male,High-Value Customer,Accessories,2025-07-13,2025-11-23,Active,,True,True,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-07-14 04:12:00
CUST0011765,2026-03-11,CMP0081,Google Search,Google Ads,North America,Canada,Toronto,18-24,Female,Price-Sensitive Customer,Accessories,2026-03-11,2026-06-06,Active,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-02,2026-03-12 03:49:00
CUST0006850,2026-04-21,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,25-34,Male,Loyal Customer,AirPods,2026-04-21,2026-06-23,Active,,False,True,CRM Export,crm_customers_202604.csv,BATCH-CRM-202604-01,2026-04-22 01:26:00
CUST0018286,2025-07-01,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,45-54,Male,Occasional Buyer,Apple Watch,2025-07-01,2025-10-11,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-01,2025-07-02 01:13:00
CUST0005431,2025-10-05,CMP0084,Google Display,Google Ads,North America,United States,Chicago,25-34,Male,New Customer,iCloud+,2025-10-05,2025-10-05,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-06 02:32:00
CUST0017816,2026-03-14,CMP0081,Google Search,Google Ads,North America,Canada,Toronto,55-64,Male,Occasional Buyer,Accessories,2026-03-14,2026-03-14,Active,,True,False,CRM Export,crm_customers_202603.csv,BATCH-CRM-202603-02,2026-03-15 01:10:00
CUST0003359,2025-07-17,CMP0026,X,Affiliate Network,Asia Pacific,India,Bengaluru,25-34,Female,Price-Sensitive Customer,AppleCare+,2025-07-17,2025-07-17,Active,,True,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-02,2025-07-18 01:32:00
CUST0011300,2025-04-21,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,65+,Male,Service Subscriber,Apple Arcade,2025-04-21,2026-04-24,Inactive,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-04-22 03:22:00
CUST0008171,2025-10-01,CMP0011,Apple Search Ads,Apple Search Ads,North America,United States,Austin,55-64,Female,Service Subscriber,Apple Arcade,2025-10-01,2026-02-15,Active,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-02 04:11:00
CUST0024268,2025-04-08,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,55-64,Female,Churned Customer,Apple Arcade,2025-04-08,2025-04-08,Churned,2025-05-19,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-09 04:08:00
CUST0002305,2025-03-29,CMP0013,LinkedIn,LinkedIn Campaign Manager,North America,United States,New York,55-64,Female,Loyal Customer,Apple Watch,2025-03-29,2026-05-30,Active,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-01,2025-03-30 05:55:00
CUST0009047,2024-11-22,CMP0076,Email Marketing,Internal Email Platform,Asia Pacific,India,Hyderabad,25-34,Female,Price-Sensitive Customer,iPhone,2024-11-22,2025-09-09,Active,,True,True,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-02,2024-11-23 04:34:00
CUST0002400,2025-12-18,CMP0089,Organic Social,Internal Email Platform,Asia Pacific,Singapore,Singapore,35-44,Prefer not to say,Service Subscriber,iCloud+,2025-12-18,2026-06-10,Active,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-19 05:42:00
CUST0013302,2025-12-26,CMP0081,Google Search,Google Ads,North America,Canada,Toronto,55-64,Female,Price-Sensitive Customer,Accessories,2025-12-26,2025-12-26,Active,,True,False,CRM Export,crm_customers_202512.csv,BATCH-CRM-202512-03,2025-12-27 05:04:00
CUST0007749,2024-09-05,CMP0066,YouTube,YouTube Ads,Europe,Spain,Valencia,18-24,Male,Service Subscriber,Apple Music,2024-09-05,2026-06-25,Active,,False,True,CRM Export,crm_customers_202409.csv,BATCH-CRM-202409-03,2024-09-06 04:07:00
CUST0021989,2025-10-17,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,55-64,Female,New Customer,AirPods,2025-10-17,2025-10-17,Inactive,,True,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-18 05:24:00
CUST0014440,2025-09-20,CMP0012,X,Affiliate Network,Asia Pacific,Japan,Tokyo,55-64,Male,Hardware Enthusiast,iPhone,2025-09-20,2025-10-21,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-21 05:34:00
CUST0001397,2024-08-07,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,35-44,Female,At-Risk Customer,Mac,2024-08-07,2024-08-07,At Risk,,True,True,CRM Export,crm_customers_202408.csv,BATCH-CRM-202408-02,2024-08-08 05:56:00
CUST0020492,2024-10-12,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,55-64,Female,Price-Sensitive Customer,Apple Arcade,2024-10-12,2025-12-28,Active,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-02,2024-10-13 05:19:00
CUST0014004,2025-03-13,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,18-24,Male,Loyal Customer,Apple Arcade,2025-03-13,2026-04-03,Inactive,,True,True,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-03,2025-03-14 05:32:00
CUST0005338,2024-12-30,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,25-34,Female,New Customer,Apple Arcade,2024-12-30,2025-12-05,Active,,True,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-31 04:15:00
CUST0012133,2025-04-15,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,35-44,Female,New Customer,Apple Fitness+,2025-04-15,2025-08-11,Active,,True,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-01,2025-04-16 01:40:00
CUST0017954,2025-10-02,CMP0049,YouTube,YouTube Ads,Asia Pacific,India,Chennai,18-24,Female,New Customer,Apple Watch,2025-10-02,2025-10-02,Active,,False,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-02,2025-10-03 03:36:00
CUST0028638,2025-04-16,CMP0083,LinkedIn,LinkedIn Campaign Manager,North America,United States,Los Angeles,45-54,Unknown,Hardware Enthusiast,AirPods,2025-04-16,2025-10-14,Active,,False,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-04-17 05:39:00
CUST0000570,2026-01-07,CMP0093,Google Search,Google Ads,North America,United States,Austin,25-34,Male,Occasional Buyer,Accessories,2026-01-07,2026-01-07,Active,,True,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-03,2026-01-08 01:30:00
CUST0020869,2024-12-11,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,45-54,Female,Service Subscriber,Apple Arcade,2024-12-11,2026-06-03,Active,,True,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-01,2024-12-12 05:28:00
CUST0027802,2025-09-23,CMP0079,Instagram,Meta Ads Manager,North America,United States,Seattle,35-44,Male,At-Risk Customer,AirPods,2025-09-23,2025-09-23,At Risk,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-01,2025-09-24 03:31:00
CUST0020416,2025-05-19,CMP0066,YouTube,YouTube Ads,Europe,Spain,Valencia,25-34,Female,Service Subscriber,Apple Music,2025-05-19,2026-04-27,Active,,True,True,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-01,2025-05-20 03:29:00
CUST0009915,2024-10-22,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,45-54,Prefer not to say,Loyal Customer,Apple Arcade,2024-10-22,2026-05-22,Active,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-03,2024-10-23 04:18:00
CUST0000525,2025-04-07,CMP0042,X,Affiliate Network,Asia Pacific,Japan,Osaka,55-64,Male,Hardware Enthusiast,Unknown,2025-04-07,2025-08-01,Active,,True,False,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-03,2025-04-08 04:08:00
CUST0000837,2026-05-23,CMP0018,Google Search,Google Ads,Latin America,Brazil,Sao Paulo,25-34,Female,New Customer,AirPods,2026-05-23,2026-06-16,Active,,False,False,CRM Export,crm_customers_202605.csv,BATCH-CRM-202605-03,2026-05-24 03:57:00
CUST0002148,2025-11-02,CMP0017,Google Display,Google Ads,Asia Pacific,Singapore,Singapore,45-54,Male,New Customer,Accessories,2025-11-02,2025-11-02,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-03 03:48:00
CUST0011424,2025-10-11,CMP0020,Google Display,Google Ads,Asia Pacific,India,Mumbai,45-54,Male,Loyal Customer,AppleCare+,2025-10-11,2026-05-27,Active,,False,True,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-03,2025-10-12 04:25:00
CUST0005416,2026-04-27,CMP0024,Email Marketing,Internal Email Platform,Asia Pacific,India,Mumbai,35-44,Female,Hardware Enthusiast,Mac,2026-04-27,2026-04-27,Active,,True,False,CRM Export,crm_customers_202604.csv,BATCH-CRM-202604-01,2026-04-28 03:02:00
CUST0006851,2025-08-09,CMP0040,TikTok,TikTok Ads,North America,Canada,Montreal,45-54,Female,Service Subscriber,iCloud+,2025-08-09,2026-04-14,Active,,False,True,CRM Export,crm_customers_202508.csv,BATCH-CRM-202508-02,2025-08-10 05:40:00
CUST0029119,2024-10-28,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,25-34,Male,Price-Sensitive Customer,Mac,2024-10-28,2025-12-19,Active,,True,False,CRM Export,crm_customers_202410.csv,BATCH-CRM-202410-01,2024-10-29 04:31:00
CUST0011946,2026-02-23,CMP0026,X,Affiliate Network,Asia Pacific,India,Bengaluru,18-24,Female,At-Risk Customer,AppleCare+,2026-02-23,2026-02-23,At Risk,,True,False,CRM Export,crm_customers_202602.csv,BATCH-CRM-202602-03,2026-02-24 03:38:00
CUST0013233,2025-03-26,CMP0059,Influencer Marketing,Affiliate Network,North America,Canada,Montreal,25-34,Female,Churned Customer,Apple Fitness+,2025-03-26,2025-03-26,Churned,2025-05-20,False,False,CRM Export,crm_customers_202503.csv,BATCH-CRM-202503-03,2025-03-27 03:39:00
CUST0011856,2025-02-20,CMP0008,Organic Social,Internal Email Platform,North America,United States,Chicago,25-34,Female,At-Risk Customer,Mac,2025-02-20,2025-02-20,At Risk,,True,False,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-03,2025-02-21 05:26:00
CUST0019308,2025-09-07,CMP0016,Retail Promotion,Retail Partner,North America,United States,Los Angeles,25-34,Female,New Customer,Mac,2025-09-07,2025-09-07,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-03,2025-09-08 01:20:00
CUST0001097,2025-04-19,CMP0033,Google Search,Google Ads,Europe,United Kingdom,Manchester,35-44,Male,Service Subscriber,Apple Arcade,2025-04-19,2026-05-23,Active,,False,True,CRM Export,crm_customers_202504.csv,BATCH-CRM-202504-02,2025-04-20 05:39:00
CUST0008151,2025-11-12,CMP0024,Email Marketing,Internal Email Platform,Asia Pacific,India,Mumbai,18-24,Male,Price-Sensitive Customer,Mac,2025-11-12,2025-11-12,Active,,True,False,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-03,2025-11-13 05:05:00
CUST0023783,2025-09-21,CMP0007,YouTube,YouTube Ads,Europe,France,Paris,25-34,Female,Occasional Buyer,Apple Watch,2025-09-21,2026-01-17,Active,,False,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-09-22 05:38:00
CUST0023968,2025-10-12,CMP0004,Organic Social,Internal Email Platform,North America,United States,Seattle,18-24,Male,New Customer,iPad,2025-10-12,2026-04-26,Active,,False,False,CRM Export,crm_customers_202510.csv,BATCH-CRM-202510-01,2025-10-13 03:44:00
CUST0026371,2025-11-08,CMP0053,Organic Social,Internal Email Platform,Asia Pacific,Japan,Yokohama,18-24,Male,Service Subscriber,Apple Fitness+,2025-11-08,2026-06-14,Active,,False,True,CRM Export,crm_customers_202511.csv,BATCH-CRM-202511-01,2025-11-09 04:01:00
CUST0008293,2025-05-09,CMP0078,Influencer Marketing,Affiliate Network,North America,United States,Austin,25-34,Female,Hardware Enthusiast,AirPods,2025-05-09,2026-04-06,Active,,False,False,CRM Export,crm_customers_202505.csv,BATCH-CRM-202505-01,2025-05-10 03:23:00
CUST0020547,2025-06-28,CMP0017,Google Display,Google Ads,Asia Pacific,Singapore,Singapore,18-24,Male,At-Risk Customer,Accessories,2025-06-28,2025-06-28,At Risk,,False,False,CRM Export,crm_customers_202506.csv,BATCH-CRM-202506-03,2025-06-29 05:05:00
CUST0014967,2024-11-10,CMP0005,Organic Social,Internal Email Platform,Europe,Germany,Munich,25-34,Male,Occasional Buyer,iPhone,2024-11-10,2024-11-10,Inactive,,True,False,CRM Export,crm_customers_202411.csv,BATCH-CRM-202411-03,2024-11-11 02:08:00
CUST0006479,2024-12-27,CMP0060,Affiliate Marketing,Affiliate Network,Europe,Germany,Berlin,45-54,Female,High-Value Customer,Apple TV+,2024-12-27,2026-05-20,Active,,False,True,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-28 02:56:00
CUST0003798,2025-07-31,CMP0026,X,Affiliate Network,Asia Pacific,India,Bengaluru,25-34,Male,Churned Customer,AppleCare+,2025-07-31,2025-07-31,Churned,2025-09-27,False,False,CRM Export,crm_customers_202507.csv,BATCH-CRM-202507-03,2025-08-01 02:04:00
CUST0017186,2025-09-30,CMP0037,Retail Promotion,Retail Partner,Europe,Germany,Berlin,55-64,Female,Price-Sensitive Customer,iCloud+,2025-09-30,2026-06-20,Active,,True,False,CRM Export,crm_customers_202509.csv,BATCH-CRM-202509-02,2025-10-01 05:36:00
CUST0023675,2026-01-09,CMP0085,TikTok,TikTok Ads,North America,United States,New York,25-34,Male,At-Risk Customer,Apple TV+,2026-01-09,2026-01-09,At Risk,,True,True,CRM Export,crm_customers_202601.csv,BATCH-CRM-202601-02,2026-01-10 03:38:00
CUST0024275,2024-12-14,CMP0065,Organic Social,Internal Email Platform,Europe,France,Paris,25-34,Male,Churned Customer,Accessories,2024-12-14,2024-12-14,Churned,2025-02-10,True,False,CRM Export,crm_customers_202412.csv,BATCH-CRM-202412-02,2024-12-15 05:16:00
CUST0027582,2025-02-25,CMP0058,Google Search,Google Ads,North America,United States,Los Angeles,65+,Male,Occasional Buyer,AppleCare+,2025-02-25,2025-02-25,Active,,True,False,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-03,2025-02-26 05:37:00
CUST0022232,2025-02-07,CMP0015,TikTok,TikTok Ads,Asia Pacific,India,Hyderabad,35-44,Female,Service Subscriber,Apple Arcade,2025-02-07,2026-06-06,Active,,False,True,CRM Export,crm_customers_202502.csv,BATCH-CRM-202502-02,2025-02-08 05:44:00
